Order ID,Order Date,Year-Month,CustomerName,Segment,Category,Sub-Category,Product,Quantity,Price,Amount,Discount,Profit,PaymentMode,Ship Mode,City,State,Postal Code,Region,Country
B-26496,2024-07-09,2024-07,Daniel Mosley,Corporate,Office Supplies,Paper,Paper Pack,12,97.17,1166.0,0.2,520.0,Debit Card,Second Class,Los Angeles,California,95661.0,West,United States
B-26496,2024-07-09,2024-07,Daniel Mosley,Corporate,Office Supplies,Paper,Paper Pack,15,213.07,3196.0,0.0,1411.0,Debit Card,Standard Class,Los Angeles,California,91360.0,West,United States
B-25856,2023-02-28,2023-02,Monica Gibson,Consumer,Furniture,Chairs,Chair,1,3428.0,3428.0,0.2,350.0,Credit Card,Standard Class,Springfield,Illinois,60302.0,Central,United States
B-25856,2023-02-28,2023-02,Monica Gibson,Corporate,Office Supplies,Binders,Binder,12,601.92,7223.0,0.1,2433.0,Credit Card,Same Day,Springfield,Illinois,60090.0,Central,United States
B-25856,2023-02-28,2023-02,Monica Gibson,Consumer,Office Supplies,Pens,Pen,1,3731.0,3731.0,0.0,647.0,Credit Card,Second Class,Springfield,Illinois,60653.0,Central,United States
B-26899,2022-08-08,2022-08,Christopher Jordan,Corporate,Office Supplies,Pens,Pen,18,494.61,8903.0,0.0,4401.0,Credit Card,Standard Class,Columbus,Ohio,44035.0,East,United States
B-25916,2022-12-07,2022-12,Christina Davis,Home Office,Electronics,Phones,Smartphone,7,858.43,6009.0,0.0,2107.0,UPI,Standard Class,Chicago,Illinois,60477.0,Central,United States
B-25916,2024-04-29,2024-04,Claudia Curry,Corporate,Electronics,Phones,Smartphone,7,858.43,6009.0,0.2,2107.0,UPI,Standard Class,Austin,Texas,78539.0,Central,United States
B-25916,2022-12-07,2022-12,Christina Davis,Corporate,Furniture,Tables,Table,3,952.67,2858.0,0.0,230.0,Credit Card,Standard Class,Chicago,Illinois,60004.0,Central,United States
B-25916,2024-04-29,2024-04,Claudia Curry,Corporate,Furniture,Tables,Table,3,952.67,2858.0,0.2,230.0,Credit Card,Standard Class,Austin,Texas,77581.0,Central,United States
B-25916,2022-12-07,2022-12,Christina Davis,Corporate,Furniture,Sofas,Sofa,7,1167.86,8175.0,0.0,525.0,Credit Card,Standard Class,Chicago,Illinois,60089.0,Central,United States
B-25916,2024-04-29,2024-04,Claudia Curry,Consumer,Furniture,Sofas,Sofa,7,1167.86,8175.0,0.2,525.0,Credit Card,Standard Class,Austin,Texas,77840.0,Central,United States
B-25916,2022-12-07,2022-12,Christina Davis,Consumer,Furniture,Sofas,Sofa,18,324.78,5846.0,0.4,586.0,UPI,Standard Class,Chicago,Illinois,60440.0,Central,United States
B-25916,2024-04-29,2024-04,Claudia Curry,Home Office,Furniture,Sofas,Sofa,18,324.78,5846.0,0.0,586.0,UPI,Standard Class,Austin,Texas,76706.0,Central,United States
B-26428,2022-01-02,2022-01,Brandon Anderson,Corporate,Electronics,Laptops,Laptop,11,64.18,706.0,0.0,197.0,Credit Card,Second Class,Austin,Texas,75150.0,Central,United States
B-26332,2022-06-10,2022-06,George Foster,Corporate,Furniture,Tables,Table,16,614.69,9835.0,0.0,2571.0,COD,Standard Class,Dallas,Texas,77489.0,Central,United States
B-26332,2021-11-16,2021-11,Nicholas Anderson,Corporate,Furniture,Tables,Table,16,614.69,9835.0,0.0,2571.0,COD,First Class,Orlando,Florida,32725.0,South,United States
B-26332,2022-08-17,2022-08,Emily Ellison,Corporate,Furniture,Tables,Table,16,614.69,9835.0,0.0,2571.0,COD,First Class,Los Angeles,California,92677.0,West,United States
B-26332,2022-06-10,2022-06,George Foster,Corporate,Office Supplies,Markers,Marker,13,745.46,9691.0,0.7,3056.0,Credit Card,Standard Class,Dallas,Texas,75701.0,Central,United States
B-26332,2021-11-16,2021-11,Nicholas Anderson,Consumer,Office Supplies,Markers,Marker,13,745.46,9691.0,0.2,3056.0,Credit Card,Standard Class,Orlando,Florida,33614.0,South,United States
B-26332,2022-08-17,2022-08,Emily Ellison,Corporate,Office Supplies,Markers,Marker,13,745.46,9691.0,0.2,3056.0,Credit Card,Second Class,Los Angeles,California,92691.0,West,United States
B-26332,2022-06-10,2022-06,George Foster,Corporate,Furniture,Bookcases,Bookcase,14,559.0,7826.0,0.0,1221.0,UPI,Standard Class,Dallas,Texas,78521.0,Central,United States
B-26332,2021-11-16,2021-11,Nicholas Anderson,Home Office,Furniture,Bookcases,Bookcase,14,559.0,7826.0,0.2,1221.0,UPI,Standard Class,Orlando,Florida,33311.0,South,United States
B-26332,2022-08-17,2022-08,Emily Ellison,Consumer,Furniture,Bookcases,Bookcase,14,559.0,7826.0,0.0,1221.0,UPI,First Class,Los Angeles,California,95037.0,West,United States
B-25303,2021-11-23,2021-11,Darren Perez,Corporate,Furniture,Sofas,Sofa,11,70.0,770.0,0.0,241.0,COD,Standard Class,Austin,Texas,77571.0,Central,United States
B-25303,2023-03-04,2023-03,Michelle Hunter,Consumer,Furniture,Sofas,Sofa,11,70.0,770.0,0.0,241.0,COD,Standard Class,Cincinnati,Ohio,43402.0,East,United States
B-26507,2023-12-16,2023-12,Janet Guerrero,Home Office,Furniture,Bookcases,Bookcase,20,494.75,9895.0,0.0,1598.0,COD,Second Class,Rochester,New York,10801.0,East,United States
B-25983,2024-05-19,2024-05,Jeffrey Kline,Consumer,Office Supplies,Paper,Paper Pack,10,651.7,6517.0,0.5,1581.0,Debit Card,First Class,Miami,Florida,33458.0,South,United States
B-25983,2020-05-14,2020-05,Ryan Bullock,Consumer,Office Supplies,Paper,Paper Pack,10,651.7,6517.0,0.0,1581.0,Debit Card,Standard Class,Tampa,Florida,33180.0,South,United States
B-25983,2024-05-19,2024-05,Jeffrey Kline,Consumer,Furniture,Tables,Table,11,106.0,1166.0,0.2,349.0,Credit Card,Standard Class,Miami,Florida,33065.0,South,United States
B-25983,2020-05-14,2020-05,Ryan Bullock,Consumer,Furniture,Tables,Table,11,106.0,1166.0,0.0,349.0,Credit Card,Standard Class,Tampa,Florida,33178.0,South,United States
B-25156,2021-08-29,2021-08,Tom Lawson,Corporate,Furniture,Chairs,Chair,16,613.75,9820.0,0.2,793.0,Credit Card,Standard Class,Buffalo,New York,11520.0,East,United States
B-26759,2024-11-10,2024-11,Rebecca Smith,Consumer,Office Supplies,Binders,Binder,8,1070.38,8563.0,0.0,2624.0,COD,Standard Class,Dallas,Texas,77036.0,Central,United States
B-26759,2024-11-10,2024-11,Rebecca Smith,Corporate,Electronics,Printers,Printer,20,222.05,4441.0,0.0,281.0,COD,Second Class,Dallas,Texas,78666.0,Central,United States
B-26244,2021-12-05,2021-12,William Welch,Home Office,Office Supplies,Paper,Paper Pack,8,917.5,7340.0,0.2,2271.0,EMI,Second Class,Orlando,Florida,33178.0,South,United States
B-26244,2021-12-05,2021-12,William Welch,Home Office,Electronics,Phones,Smartphone,1,5442.0,5442.0,0.2,1610.0,EMI,Same Day,Orlando,Florida,32174.0,South,United States
B-26365,2024-07-05,2024-07,Mr. Curtis Bailey,Corporate,Furniture,Tables,Table,14,135.36,1895.0,0.0,391.0,UPI,Standard Class,Tampa,Florida,32216.0,South,United States
B-26365,2024-07-05,2024-07,Mr. Curtis Bailey,Consumer,Office Supplies,Binders,Binder,13,409.46,5323.0,0.0,322.0,COD,Standard Class,Tampa,Florida,33614.0,South,United States
B-26212,2024-06-25,2024-06,Janet Carlson,Consumer,Office Supplies,Markers,Marker,13,680.77,8850.0,0.2,279.0,Debit Card,Standard Class,Miami,Florida,33801.0,South,United States
B-26212,2024-06-25,2024-06,Janet Carlson,Consumer,Office Supplies,Paper,Paper Pack,6,1444.5,8667.0,0.0,1266.0,Debit Card,First Class,Miami,Florida,32303.0,South,United States
B-25042,2024-05-31,2024-05,Spencer Spears,Consumer,Furniture,Tables,Table,1,6903.0,6903.0,0.2,105.0,COD,Standard Class,Chicago,Illinois,60067.0,Central,United States
B-25042,2024-05-31,2024-05,Spencer Spears,Corporate,Office Supplies,Pens,Pen,7,1256.14,8793.0,0.2,3010.0,COD,Standard Class,Chicago,Illinois,62521.0,Central,United States
B-25901,2020-10-20,2020-10,Jeffrey Middleton,Corporate,Office Supplies,Paper,Paper Pack,16,617.69,9883.0,0.2,4812.0,UPI,Standard Class,Buffalo,New York,11572.0,East,United States
B-25901,2022-08-11,2022-08,Veronica Kelley,Consumer,Office Supplies,Paper,Paper Pack,16,617.69,9883.0,0.0,4812.0,UPI,Standard Class,Orlando,Florida,32216.0,South,United States
B-25901,2021-10-17,2021-10,Leslie Bean,Consumer,Office Supplies,Paper,Paper Pack,16,617.69,9883.0,0.0,4812.0,UPI,Standard Class,Springfield,Illinois,60423.0,Central,United States
B-25901,2020-10-20,2020-10,Jeffrey Middleton,Home Office,Office Supplies,Paper,Paper Pack,7,744.29,5210.0,0.4,1185.0,UPI,Standard Class,Buffalo,New York,10011.0,East,United States
B-25901,2022-08-11,2022-08,Veronica Kelley,Consumer,Office Supplies,Paper,Paper Pack,7,744.29,5210.0,0.2,1185.0,UPI,First Class,Orlando,Florida,33063.0,South,United States
B-25901,2021-10-17,2021-10,Leslie Bean,Consumer,Office Supplies,Paper,Paper Pack,7,744.29,5210.0,0.2,1185.0,UPI,Standard Class,Springfield,Illinois,60505.0,Central,United States
B-26747,2022-02-23,2022-02,Amy Wilson,Corporate,Electronics,Printers,Printer,4,893.5,3574.0,0.2,851.0,Credit Card,First Class,Los Angeles,California,90301.0,West,United States
B-26747,2022-02-23,2022-02,Amy Wilson,Corporate,Furniture,Sofas,Sofa,13,44.31,576.0,0.2,76.0,UPI,Standard Class,Los Angeles,California,94521.0,West,United States
B-26698,2023-09-20,2023-09,Susan Ramirez,Corporate,Electronics,Printers,Printer,13,143.08,1860.0,0.0,457.0,EMI,Standard Class,Cleveland,Ohio,44134.0,East,United States
B-25841,2021-01-19,2021-01,Jacob Meyer,Corporate,Office Supplies,Pens,Pen,8,97.75,782.0,0.0,374.0,EMI,Same Day,Peoria,Illinois,60067.0,Central,United States
B-25841,2021-01-19,2021-01,Jacob Meyer,Corporate,Electronics,Laptops,Laptop,1,4371.0,4371.0,0.2,1852.0,UPI,First Class,Peoria,Illinois,60302.0,Central,United States
B-26032,2020-08-21,2020-08,Scott Lewis,Consumer,Electronics,Phones,Smartphone,1,8346.0,8346.0,0.0,1176.0,COD,Same Day,Houston,Texas,77581.0,Central,United States
B-26032,2023-04-17,2023-04,Eric Griffith,Consumer,Electronics,Phones,Smartphone,1,8346.0,8346.0,0.0,1176.0,COD,First Class,Chicago,Illinois,60068.0,Central,United States
B-26032,2023-12-24,2023-12,Anna Ferguson,Corporate,Electronics,Phones,Smartphone,1,8346.0,8346.0,0.0,1176.0,COD,First Class,San Francisco,California,93277.0,West,United States
B-26032,2020-08-21,2020-08,Scott Lewis,Consumer,Furniture,Tables,Table,5,1243.6,6218.0,0.2,1125.0,Debit Card,Standard Class,Houston,Texas,76063.0,Central,United States
B-26032,2023-04-17,2023-04,Eric Griffith,Home Office,Furniture,Tables,Table,5,1243.6,6218.0,0.2,1125.0,Debit Card,Standard Class,Chicago,Illinois,60067.0,Central,United States
B-26032,2023-12-24,2023-12,Anna Ferguson,Consumer,Furniture,Tables,Table,5,1243.6,6218.0,0.2,1125.0,Debit Card,Standard Class,San Francisco,California,95123.0,West,United States
B-26032,2020-08-21,2020-08,Scott Lewis,Consumer,Electronics,Printers,Printer,14,369.07,5167.0,0.0,253.0,Credit Card,Standard Class,Houston,Texas,79762.0,Central,United States
B-26032,2023-04-17,2023-04,Eric Griffith,Consumer,Electronics,Printers,Printer,14,369.07,5167.0,0.0,253.0,Credit Card,Standard Class,Chicago,Illinois,60540.0,Central,United States
B-26032,2023-12-24,2023-12,Anna Ferguson,Corporate,Electronics,Printers,Printer,14,369.07,5167.0,0.0,253.0,Credit Card,Standard Class,San Francisco,California,95037.0,West,United States
B-26032,2020-08-21,2020-08,Scott Lewis,Consumer,Furniture,Sofas,Sofa,5,559.8,2799.0,0.0,1239.0,Debit Card,Same Day,Houston,Texas,76903.0,Central,United States
B-26032,2023-04-17,2023-04,Eric Griffith,Consumer,Furniture,Sofas,Sofa,5,559.8,2799.0,0.2,1239.0,Debit Card,Standard Class,Chicago,Illinois,60016.0,Central,United States
B-26032,2023-12-24,2023-12,Anna Ferguson,Home Office,Furniture,Sofas,Sofa,5,559.8,2799.0,0.0,1239.0,Debit Card,Second Class,San Francisco,California,94403.0,West,United States
B-25171,2022-03-20,2022-03,David Figueroa,Corporate,Office Supplies,Markers,Marker,20,161.7,3234.0,0.0,1029.0,Credit Card,Standard Class,Miami,Florida,33161.0,South,United States
B-26939,2021-08-12,2021-08,Theresa Medina,Consumer,Furniture,Tables,Table,12,410.0,4920.0,0.2,775.0,Debit Card,Standard Class,Springfield,Illinois,60462.0,Central,United States
B-26939,2021-08-12,2021-08,Theresa Medina,Consumer,Furniture,Bookcases,Bookcase,15,605.2,9078.0,0.2,2213.0,EMI,Same Day,Springfield,Illinois,60505.0,Central,United States
B-26347,2020-12-21,2020-12,Mary Smith,Corporate,Furniture,Bookcases,Bookcase,7,1226.57,8586.0,0.4,3826.0,UPI,Same Day,Miami,Florida,32503.0,South,United States
B-26347,2023-07-07,2023-07,Lance Cain,Consumer,Furniture,Bookcases,Bookcase,7,1226.57,8586.0,0.0,3826.0,UPI,Standard Class,Tampa,Florida,33710.0,South,United States
B-25388,2023-08-13,2023-08,Alexandra Moran,Home Office,Furniture,Sofas,Sofa,13,388.23,5047.0,0.0,2211.0,EMI,Second Class,San Francisco,California,94533.0,West,United States
B-25388,2021-02-04,2021-02,Sara Castro,Corporate,Furniture,Sofas,Sofa,13,388.23,5047.0,0.2,2211.0,EMI,Standard Class,Chicago,Illinois,61821.0,Central,United States
B-25388,2022-09-16,2022-09,Shawn Leach,Home Office,Furniture,Sofas,Sofa,13,388.23,5047.0,0.6,2211.0,EMI,Standard Class,Peoria,Illinois,60462.0,Central,United States
B-25388,2022-05-06,2022-05,Mark Boyle,Corporate,Furniture,Sofas,Sofa,13,388.23,5047.0,0.0,2211.0,EMI,Same Day,Buffalo,New York,14701.0,East,United States
B-26419,2021-05-28,2021-05,John Stevens,Consumer,Furniture,Sofas,Sofa,1,3657.0,3657.0,0.3,163.0,UPI,Standard Class,San Francisco,California,95336.0,West,United States
B-25157,2024-07-18,2024-07,Lisa Graham,Consumer,Electronics,Electronic Games,Smartwatch,18,359.5,6471.0,0.0,2842.0,UPI,Standard Class,Peoria,Illinois,62521.0,Central,United States
B-25342,2024-12-06,2024-12,Nancy Jones,Corporate,Office Supplies,Binders,Binder,9,105.44,949.0,0.0,301.0,UPI,Second Class,Cleveland,Ohio,45014.0,East,United States
B-25342,2024-12-06,2024-12,Nancy Jones,Consumer,Office Supplies,Binders,Binder,6,1137.17,6823.0,0.0,771.0,EMI,Standard Class,Cleveland,Ohio,45011.0,East,United States
B-25342,2024-12-06,2024-12,Nancy Jones,Consumer,Furniture,Tables,Table,2,2182.0,4364.0,0.2,831.0,EMI,Standard Class,Cleveland,Ohio,45014.0,East,United States
B-26165,2022-12-12,2022-12,Darryl Robbins,Consumer,Electronics,Phones,Smartphone,10,667.1,6671.0,0.0,2797.0,UPI,Standard Class,Peoria,Illinois,61604.0,Central,United States
B-26571,2022-10-20,2022-10,Kimberly Smith,Consumer,Office Supplies,Paper,Paper Pack,3,2490.67,7472.0,0.7,1037.0,COD,First Class,Springfield,Illinois,60610.0,Central,United States
B-26571,2022-10-20,2022-10,Kimberly Smith,Consumer,Electronics,Printers,Printer,9,1060.89,9548.0,0.0,1806.0,COD,Standard Class,Springfield,Illinois,60423.0,Central,United States
B-25400,2021-03-24,2021-03,Maria Thomas,Corporate,Electronics,Printers,Printer,17,456.41,7759.0,0.2,3741.0,UPI,Same Day,Miami,Florida,33614.0,South,United States
B-25400,2025-01-06,2025-01,Nicholas Johnson,Home Office,Electronics,Printers,Printer,17,456.41,7759.0,0.0,3741.0,UPI,Standard Class,Dallas,Texas,77590.0,Central,United States
B-25400,2021-03-24,2021-03,Maria Thomas,Corporate,Office Supplies,Markers,Marker,16,470.06,7521.0,0.0,3457.0,Debit Card,Standard Class,Miami,Florida,32712.0,South,United States
B-25400,2025-01-06,2025-01,Nicholas Johnson,Consumer,Office Supplies,Markers,Marker,16,470.06,7521.0,0.2,3457.0,Debit Card,Standard Class,Dallas,Texas,79762.0,Central,United States
B-25885,2021-03-06,2021-03,Dawn Howard,Corporate,Office Supplies,Pens,Pen,12,808.67,9704.0,0.4,4339.0,COD,Second Class,Houston,Texas,78521.0,Central,United States
B-25885,2021-03-06,2021-03,Dawn Howard,Corporate,Electronics,Printers,Printer,18,274.89,4948.0,0.2,2356.0,Debit Card,Standard Class,Houston,Texas,77590.0,Central,United States
B-25885,2021-03-06,2021-03,Dawn Howard,Consumer,Electronics,Electronic Games,Smartwatch,10,643.5,6435.0,0.0,334.0,Debit Card,Standard Class,Houston,Texas,77590.0,Central,United States
B-25004,2020-06-17,2020-06,Jennifer Marshall,Corporate,Office Supplies,Markers,Marker,16,622.81,9965.0,0.0,3033.0,COD,First Class,San Francisco,California,90278.0,West,United States
B-25004,2023-09-01,2023-09,Frank Garcia,Corporate,Office Supplies,Markers,Marker,16,622.81,9965.0,0.7,3033.0,COD,Standard Class,Buffalo,New York,14701.0,East,United States
B-26213,2023-06-08,2023-06,Terri Madden,Corporate,Furniture,Sofas,Sofa,3,507.67,1523.0,0.0,234.0,UPI,Standard Class,Rochester,New York,10701.0,East,United States
B-26213,2023-06-08,2023-06,Terri Madden,Consumer,Electronics,Electronic Games,Smartwatch,7,1296.14,9073.0,0.6,424.0,Debit Card,Second Class,Rochester,New York,10035.0,East,United States
B-25025,2021-03-25,2021-03,James Gutierrez,Consumer,Electronics,Laptops,Laptop,20,322.35,6447.0,0.0,3079.0,COD,Standard Class,Rochester,New York,14609.0,East,United States
B-25025,2021-03-25,2021-03,James Gutierrez,Corporate,Electronics,Electronic Games,Smartwatch,6,1491.17,8947.0,0.0,2807.0,Credit Card,Standard Class,Rochester,New York,11572.0,East,United States
B-26804,2021-01-03,2021-01,Morgan Sellers,Consumer,Office Supplies,Pens,Pen,8,114.25,914.0,0.0,400.0,Debit Card,Standard Class,Los Angeles,California,93010.0,West,United States
B-26804,2021-01-03,2021-01,Morgan Sellers,Corporate,Office Supplies,Paper,Paper Pack,3,516.0,1548.0,0.0,666.0,Credit Card,First Class,Los Angeles,California,92553.0,West,United States
B-26797,2024-12-27,2024-12,Caitlin Thomas,Consumer,Furniture,Tables,Table,6,459.83,2759.0,0.2,1149.0,Credit Card,Standard Class,New York City,New York,10035.0,East,United States
B-26556,2022-08-12,2022-08,Kimberly Greene,Corporate,Electronics,Laptops,Laptop,4,335.25,1341.0,0.0,615.0,UPI,Second Class,Orlando,Florida,33012.0,South,United States
B-25861,2022-03-28,2022-03,Tammy Anthony,Home Office,Electronics,Electronic Games,Smartwatch,19,518.47,9851.0,0.0,2669.0,Debit Card,Standard Class,Cleveland,Ohio,44256.0,East,United States
B-25861,2023-07-15,2023-07,Jennifer Chase,Consumer,Electronics,Electronic Games,Smartwatch,19,518.47,9851.0,0.0,2669.0,Debit Card,Standard Class,Buffalo,New York,10035.0,East,United States
B-25861,2022-09-22,2022-09,Cassandra Farley,Home Office,Electronics,Electronic Games,Smartwatch,19,518.47,9851.0,0.0,2669.0,Debit Card,Second Class,Orlando,Florida,33142.0,South,United States
B-25861,2022-03-28,2022-03,Tammy Anthony,Home Office,Furniture,Tables,Table,14,713.5,9989.0,0.0,3930.0,Debit Card,Standard Class,Cleveland,Ohio,44312.0,East,United States
B-25861,2023-07-15,2023-07,Jennifer Chase,Consumer,Furniture,Tables,Table,14,713.5,9989.0,0.0,3930.0,Debit Card,Standard Class,Buffalo,New York,11757.0,East,United States
B-25861,2022-09-22,2022-09,Cassandra Farley,Consumer,Furniture,Tables,Table,14,713.5,9989.0,0.7,3930.0,Debit Card,Second Class,Orlando,Florida,33142.0,South,United States
B-25112,2022-12-20,2022-12,Justin Vasquez,Home Office,Furniture,Tables,Table,10,742.1,7421.0,0.3,958.0,COD,Standard Class,Houston,Texas,77036.0,Central,United States
B-25112,2022-01-16,2022-01,Melissa Morales,Consumer,Furniture,Tables,Table,10,742.1,7421.0,0.0,958.0,COD,Standard Class,Houston,Texas,75080.0,Central,United States
B-25112,2023-01-29,2023-01,Tyler Thompson,Corporate,Furniture,Tables,Table,10,742.1,7421.0,0.0,958.0,COD,Same Day,Dallas,Texas,77573.0,Central,United States
B-25223,2022-01-15,2022-01,Heidi Davis,Home Office,Office Supplies,Paper,Paper Pack,1,3099.0,3099.0,0.3,479.0,COD,Same Day,Buffalo,New York,11520.0,East,United States
B-25223,2022-01-15,2022-01,Heidi Davis,Consumer,Electronics,Phones,Smartphone,7,360.14,2521.0,0.2,906.0,COD,Standard Class,Buffalo,New York,14304.0,East,United States
B-25714,2024-03-24,2024-03,Charles Lane,Corporate,Electronics,Electronic Games,Smartwatch,12,580.17,6962.0,0.0,3429.0,UPI,Standard Class,Dallas,Texas,76903.0,Central,United States
B-25714,2025-02-19,2025-02,Joyce Good MD,Corporate,Electronics,Electronic Games,Smartwatch,12,580.17,6962.0,0.0,3429.0,UPI,Standard Class,Miami,Florida,34741.0,South,United States
B-26607,2024-07-13,2024-07,Maria Miller,Corporate,Furniture,Bookcases,Bookcase,20,54.25,1085.0,0.0,301.0,UPI,First Class,Buffalo,New York,11550.0,East,United States
